Subject,Subject.readInstructions,Subject.gender,Subject.age,Subject.ethnicity,Subject.education,Subject.nativelang,Subject.languages,Subject.location,Condition,Word,Status,Lure,LureTalker,Task,Judgment,JudgmentCorrect,Talker,Attribution,AttributionCorrect,AttributionLureTalker,TrialCorrect
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,black,new,True,deshaun,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,chair,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,cherry,old,False,NA,Math,old,True,deshaun,Unknown,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,cold,new,True,conner,NA,old,False,NA,conner,False,True,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,color,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,compete,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,criminal,old,False,NA,Math,old,True,conner,deshaun,False,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,cup,new,True,conner,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,death,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,dentist,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,doctor,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,feather,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,feline,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,fib,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,fight,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,frigid,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,fruit,new,True,deshaun,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,fudge,old,False,NA,Recall,old,True,deshaun,Unknown,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,fur,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,gang,new,True,conner,NA,old,False,NA,deshaun,False,False,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,garbage,old,False,NA,Recall,old,True,conner,deshaun,False,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,goat,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,goblet,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,government,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,gun,new,True,deshaun,NA,old,False,NA,conner,False,False,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,handle,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,hard,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,hatred,old,False,NA,Math,old,True,deshaun,Unknown,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,hill,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,homicide,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,honey,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,hot,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,ire,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,jail,new,True,conner,NA,old,False,NA,Unknown,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,kill,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,kind,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,law,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,lie,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,life,old,False,NA,Math,old,True,conner,Unknown,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,lion,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,mad,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,military,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,mountain,new,True,conner,NA,old,False,NA,Unknown,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,mug,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,needle,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,nurse,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,officer,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,patient,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,peak,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,pear,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,pistol,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,police,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,prick,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,prison,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,punishment,old,False,NA,Math,old,True,conner,Unknown,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,punk,old,False,NA,Math,old,True,conner,Unknown,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,recliner,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,rights,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,rob,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,robber,old,False,NA,Math,old,True,conner,Unknown,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,rubbish,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,school,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,sewage,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,sit,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,slay,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,sleep,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,slumber,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,smother,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,snooze,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,soft,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,sports,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,stool,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,sweet,new,True,deshaun,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,thief,new,False,NA,NA,old,False,NA,Unknown,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,thorn,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,thread,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,thug,new,True,conner,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,tiger,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,trigger,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,trouble,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,trust,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,truth,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,untrustworthy,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,violence,old,False,NA,Recall,old,True,conner,deshaun,False,NA,False
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,weather,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_3OcYFQO35jEfEhX,Yes,Male,45,White,graduated high school,English,English,Hershey  PA,6,white,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,africa,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,anger,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,apple,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,athlete,new,True,conner,NA,old,False,NA,conner,False,True,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,bait,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,basketball,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,bed,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,black,new,True,deshaun,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,chair,new,True,deshaun,NA,old,False,NA,conner,False,False,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,cherry,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,cold,new,True,conner,NA,old,False,NA,deshaun,False,False,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,color,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,compete,old,False,NA,Math,old,True,conner,Unknown,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,criminal,old,False,NA,Recall,old,True,conner,Unknown,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,cup,new,True,conner,NA,old,False,NA,conner,False,True,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,death,old,False,NA,Math,old,True,deshaun,Unknown,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,dentist,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,doctor,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,feather,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,feline,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,fib,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,fight,old,False,NA,Math,old,True,conner,Unknown,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,frigid,old,False,NA,Recall,old,True,conner,deshaun,False,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,fruit,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,fudge,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,fur,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,gang,new,True,conner,NA,old,False,NA,deshaun,False,False,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,garbage,old,False,NA,Recall,old,True,conner,deshaun,False,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,goat,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,goblet,old,False,NA,Math,old,True,conner,deshaun,False,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,government,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,gun,new,True,deshaun,NA,old,False,NA,Unknown,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,handle,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,hard,new,False,NA,NA,old,False,NA,Unknown,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,hatred,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,hill,old,False,NA,Math,old,True,conner,deshaun,False,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,homicide,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,honey,old,False,NA,Recall,old,True,deshaun,Unknown,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,hot,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,ire,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,jail,new,True,conner,NA,old,False,NA,deshaun,False,False,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,kill,new,True,deshaun,NA,old,False,NA,conner,False,False,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,kind,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,law,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,lie,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,life,old,False,NA,Recall,old,True,conner,deshaun,False,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,lion,new,True,deshaun,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,mad,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,military,old,False,NA,Math,old,True,deshaun,Unknown,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,mountain,new,True,conner,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,mug,old,False,NA,Math,old,True,conner,Unknown,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,needle,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,nurse,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,officer,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,patient,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,peak,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,pear,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,pistol,old,False,NA,Math,old,True,deshaun,Unknown,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,police,new,False,NA,NA,old,False,NA,Unknown,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,prick,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,prison,old,False,NA,Recall,old,True,conner,deshaun,False,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,punishment,old,False,NA,Recall,old,True,conner,Unknown,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,punk,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,recliner,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,rights,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,rob,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,robber,old,False,NA,Recall,old,True,conner,Unknown,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,rubbish,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,school,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,sewage,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,sit,old,False,NA,Math,old,True,deshaun,conner,False,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,slay,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,sleep,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,slumber,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,smother,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,snooze,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,soft,new,False,NA,NA,old,False,NA,conner,False,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,sports,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,stool,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,sweet,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,thief,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,thorn,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,thread,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,thug,new,True,conner,NA,old,False,NA,deshaun,False,False,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,tiger,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,trigger,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,trouble,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_3PIgDcuMhgBtjjR,Yes,Female,38,White,some college,English,English,Brick  NJ,6,trust,new,False,NA,NA,new,True,NA,NA,NA,NA,False
